date,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age
2019-04-20,Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,182.88,155.0,0.0,4.0,0.0,4.0,1.0,11.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,Orthodox,177.8,177.8,155.0,22.0,27.0
2019-04-20,Red,False,Heavyweight,3,2.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,190.5,190.5,249.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,190.5,213.36,257.0,26.0,26.0
2019-04-20,Red,False,Women's Flyweight,3,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Southpaw,172.72,170.18,125.0,1.0,0.0,0.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,170.18,175.26,125.0,34.0,36.0
2019-04-20,Red,False,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,187.96,185.0,3.0,0.0,0.0,5.0,4.0,26.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,6.0,Southpaw,185.42,195.58,185.0,31.0,29.0
2019-04-20,Red,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,187.96,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,182.88,145.0,26.0,25.0
2019-04-20,Red,False,Welterweight,3,0.0,1.0,0.0,1.0,6.0,29.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,Southpaw,180.34,185.42,170.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,180.34,187.96,170.0,34.0,34.0
2019-04-20,Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,185.42,155.0,2.0,0.0,0.0,2.0,4.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Southpaw,190.5,187.96,155.0,23.0,34.0
2019-04-20,Blue,False,Heavyweight,3,0.0,2.0,0.0,2.0,2.0,15.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,Orthodox,190.5,193.04,235.0,0.0,1.0,0.0,3.0,3.0,22.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,Orthodox,190.5,198.12,249.0,37.0,33.0
2019-04-20,Blue,False,Light Heavyweight,3,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,182.88,187.96,205.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,180.34,177.8,205.0,24.0,32.0
2019-04-20,Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,172.72,180.34,155.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,Orthodox,172.72,180.34,155.0,26.0,30.0
2019-04-13,Blue,True,Lightweight,5,0.0,3.0,0.0,4.0,5.0,45.0,0.0,1.0,0.0,4.0,8.0,3.0,0.0,16.0,Southpaw,175.26,182.88,155.0,0.0,13.0,0.0,13.0,3.0,50.0,4.0,0.0,1.0,4.0,8.0,2.0,1.0,16.0,Orthodox,180.34,175.26,155.0,30.0,27.0
2019-04-13,Blue,True,Middleweight,5,0.0,5.0,0.0,5.0,0.0,14.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,Switch,193.04,203.2,185.0,0.0,2.0,0.0,5.0,4.0,35.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,10.0,Southpaw,175.26,180.34,185.0,29.0,27.0
2019-04-13,Blue,False,Light Heavyweight,3,1.0,0.0,0.0,2.0,4.0,11.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,Southpaw,185.42,193.04,205.0,2.0,0.0,0.0,2.0,3.0,18.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Southpaw,185.42,190.5,185.0,29.0,31.0
2019-04-13,Blue,False,Welterweight,3,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Switch,185.42,193.04,170.0,0.0,1.0,0.0,3.0,4.0,21.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,7.0,Southpaw,182.88,185.42,170.0,34.0,37.0
2019-04-13,Blue,False,Light Heavyweight,3,2.0,0.0,0.0,5.0,4.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,Orthodox,190.5,195.58,205.0,1.0,0.0,0.0,4.0,7.0,41.0,1.0,1.0,0.0,1.0,5.0,4.0,0.0,11.0,Southpaw,190.5,203.2,205.0,27.0,36.0
2019-04-13,Blue,False,Lightweight,3,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,180.34,155.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,190.5,195.58,155.0,28.0,23.0
2019-04-13,Blue,False,Flyweight,3,0.0,2.0,0.0,2.0,1.0,13.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,Orthodox,165.1,170.18,125.0,0.0,1.0,0.0,3.0,5.0,31.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,7.0,Southpaw,162.56,165.1,125.0,28.0,34.0
2019-04-13,Red,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,193.04,170.0,2.0,0.0,0.0,1.0,4.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,180.34,193.04,170.0,24.0,33.0
2019-04-13,Blue,False,Bantamweight,3,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,165.1,175.26,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,175.26,175.26,135.0,27.0,28.0
2019-04-13,Blue,False,Welterweight,3,1.0,0.0,0.0,4.0,3.0,22.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,Orthodox,180.34,182.88,170.0,1.0,0.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,Orthodox,187.96,193.04,170.0,30.0,31.0
2019-04-13,Red,False,Bantamweight,3,0.0,1.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,175.26,177.8,135.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Southpaw,177.8,190.5,135.0,30.0,26.0
2019-04-13,Blue,False,Women's Flyweight,3,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,172.72,170.18,115.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,165.1,170.18,125.0,30.0,27.0
2019-04-13,Red,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,175.26,185.42,135.0,2.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,177.8,182.88,135.0,24.0,28.0
2019-03-30,Blue,False,Lightweight,5,0.0,1.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Orthodox,180.34,177.8,155.0,0.0,1.0,0.0,4.0,6.0,51.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,14.0,Orthodox,180.34,190.5,155.0,30.0,33.0
2019-03-30,Blue,False,Middleweight,3,0.0,2.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,Orthodox,185.42,195.58,185.0,1.0,0.0,0.0,2.0,4.0,19.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,Orthodox,185.42,198.12,185.0,30.0,37.0
2019-03-30,Red,False,Featherweight,3,0.0,2.0,0.0,4.0,9.0,50.0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,11.0,Southpaw,177.8,185.42,145.0,1.0,0.0,0.0,2.0,2.0,15.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,Orthodox,167.64,177.8,145.0,32.0,34.0
2019-03-30,Blue,False,Women's Strawweight,3,0.0,2.0,0.0,2.0,2.0,15.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,Orthodox,160.02,157.48,115.0,1.0,0.0,0.0,3.0,3.0,22.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,Orthodox,160.02,162.56,115.0,33.0,33.0
2019-03-30,Blue,False,Light Heavyweight,3,1.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,190.5,193.04,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,31.0,
2019-03-30,Red,False,Featherweight,3,0.0,2.0,0.0,2.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Orthodox,172.72,182.88,145.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,175.26,180.34,145.0,28.0,25.0
2019-03-30,Red,False,Women's Strawweight,3,1.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,160.02,160.02,115.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,165.1,115.0,36.0,31.0
2019-03-30,Blue,False,Lightweight,3,1.0,0.0,0.0,1.0,3.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Southpaw,177.8,185.42,155.0,1.0,0.0,0.0,3.0,13.0,65.0,1.0,0.0,2.0,5.0,4.0,0.0,1.0,12.0,Orthodox,172.72,175.26,155.0,29.0,34.0
2019-03-30,Blue,False,Featherweight,3,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,170.18,185.42,145.0,0.0,4.0,0.0,4.0,1.0,18.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,,170.18,177.8,145.0,30.0,29.0
2019-03-30,Red,False,Middleweight,3,1.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,Southpaw,185.42,195.58,185.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,190.5,205.74,185.0,31.0,26.0
2019-03-30,Blue,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,170.18,172.72,135.0,1.0,0.0,0.0,3.0,3.0,24.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,Orthodox,162.56,160.02,135.0,28.0,25.0
2019-03-30,Blue,False,Women's Flyweight,3,1.0,0.0,0.0,2.0,2.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,Orthodox,170.18,170.18,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,177.8,125.0,27.0,22.0
2019-03-30,Red,False,Bantamweight,3,0.0,2.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,Orthodox,167.64,165.1,135.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,Orthodox,167.64,165.1,135.0,24.0,27.0
2019-03-23,Blue,False,Welterweight,5,1.0,0.0,0.0,5.0,7.0,38.0,4.0,0.0,1.0,1.0,2.0,4.0,0.0,8.0,Orthodox,177.8,182.88,170.0,1.0,0.0,0.0,7.0,4.0,38.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,9.0,Orthodox,182.88,190.5,170.0,32.0,36.0
2019-03-23,Red,False,Heavyweight,3,0.0,4.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,Southpaw,185.42,198.12,264.0,1.0,0.0,0.0,4.0,3.0,18.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,Orthodox,193.04,203.2,265.0,31.0,28.0
2019-03-23,Red,False,Lightweight,3,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,177.8,,155.0,0.0,2.0,0.0,3.0,6.0,36.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,9.0,Orthodox,172.72,172.72,155.0,22.0,33.0
2019-03-23,Red,False,Flyweight,3,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,Orthodox,165.1,172.72,125.0,0.0,3.0,0.0,3.0,4.0,29.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,8.0,Orthodox,165.1,170.18,125.0,31.0,33.0
2019-03-23,Red,False,Featherweight,3,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,177.8,177.8,145.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Southpaw,190.5,190.5,155.0,28.0,25.0
2019-03-23,Red,False,Women's Flyweight,3,0.0,3.0,0.0,3.0,1.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,Southpaw,165.1,170.18,125.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Switch,165.1,165.1,125.0,26.0,20.0
2019-03-23,Red,False,Featherweight,3,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,177.8,187.96,145.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Southpaw,177.8,,145.0,28.0,24.0
2019-03-23,Red,False,Bantamweight,3,0.0,2.0,0.0,3.0,3.0,24.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,Orthodox,167.64,167.64,135.0,0.0,2.0,0.0,3.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,6.0,Switch,172.72,177.8,135.0,38.0,26.0
2019-03-23,Blue,False,Women's Flyweight,3,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,162.56,162.56,125.0,1.0,0.0,0.0,3.0,3.0,23.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,6.0,Orthodox,167.64,172.72,125.0,30.0,34.0
2019-03-23,Red,False,Women's Strawweight,3,1.0,0.0,0.0,1.0,5.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,Orthodox,160.02,162.56,115.0,2.0,0.0,0.0,1.0,6.0,28.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,Orthodox,162.56,160.02,115.0,34.0,33.0
2019-03-23,Blue,False,Bantamweight,3,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,175.26,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,180.34,180.34,135.0,27.0,26.0
2019-03-23,Blue,False,Flyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,180.34,125.0,0.0,1.0,0.0,1.0,3.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Orthodox,167.64,172.72,125.0,29.0,28.0
2019-03-16,Blue,False,Welterweight,5,2.0,0.0,0.0,3.0,6.0,41.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,9.0,Orthodox,180.34,187.96,170.0,1.0,0.0,0.0,4.0,2.0,19.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,Southpaw,182.88,187.96,170.0,34.0,26.0
2019-03-16,Red,False,Welterweight,3,0.0,1.0,0.0,4.0,3.0,23.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,8.0,Switch,180.34,182.88,170.0,0.0,6.0,0.0,6.0,2.0,30.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,8.0,Southpaw,182.88,187.96,170.0,30.0,27.0
2019-03-16,Blue,False,Light Heavyweight,3,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,Southpaw,193.04,195.58,205.0,2.0,0.0,0.0,3.0,2.0,10.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,Orthodox,187.96,190.5,205.0,29.0,29.0
2019-03-16,Red,False,Bantamweight,3,0.0,4.0,0.0,4.0,1.0,13.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,,172.72,175.26,135.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,167.64,175.26,135.0,28.0,25.0
2019-03-16,Blue,False,Welterweight,3,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,Southpaw,180.34,180.34,170.0,0.0,2.0,0.0,2.0,2.0,14.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,Southpaw,185.42,187.96,170.0,36.0,31.0
2019-03-16,Red,False,Middleweight,3,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,180.34,190.5,185.0,2.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,182.88,185.42,185.0,33.0,29.0
2019-03-16,Red,False,Featherweight,3,0.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,177.8,182.88,145.0,0.0,4.0,0.0,4.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,Southpaw,172.72,177.8,145.0,31.0,25.0
2019-03-16,Red,False,Lightweight,3,1.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,Orthodox,177.8,185.42,155.0,2.0,0.0,0.0,3.0,2.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Orthodox,177.8,185.42,155.0,31.0,25.0
2019-03-16,Blue,False,Light Heavyweight,3,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,198.12,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,198.12,205.0,32.0,24.0
2019-03-16,Blue,False,Featherweight,3,0.0,2.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,170.18,180.34,145.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,182.88,185.42,145.0,27.0,30.0
2019-03-16,Red,False,Women's Flyweight,3,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,165.1,125.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,162.56,157.48,125.0,30.0,28.0
2019-03-16,Red,False,Featherweight,3,0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Orthodox,172.72,177.8,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,182.88,145.0,31.0,32.0
2019-03-09,Blue,False,Heavyweight,5,0.0,2.0,0.0,9.0,4.0,49.0,5.0,0.0,0.0,5.0,9.0,0.0,0.0,14.0,Orthodox,193.04,195.58,238.0,1.0,0.0,0.0,6.0,4.0,36.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,12.0,Orthodox,190.5,200.66,260.0,35.0,34.0
2019-03-09,Red,False,Welterweight,3,0.0,3.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,Orthodox,187.96,193.04,170.0,0.0,6.0,0.0,6.0,1.0,18.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,6.0,Orthodox,180.34,185.42,170.0,31.0,32.0
2019-03-09,Blue,False,Welterweight,3,1.0,0.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,Orthodox,182.88,193.04,170.0,0.0,1.0,0.0,4.0,8.0,41.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,10.0,Orthodox,187.96,190.5,170.0,29.0,35.0
2019-03-09,Red,False,Heavyweight,3,1.0,0.0,0.0,4.0,4.0,23.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,6.0,Orthodox,193.04,198.12,265.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,180.34,185.42,250.0,37.0,32.0
2019-03-09,Red,False,Lightweight,3,0.0,3.0,0.0,3.0,5.0,23.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,6.0,Southpaw,172.72,177.8,155.0,0.0,1.0,0.0,5.0,5.0,30.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,9.0,Southpaw,177.8,182.88,155.0,30.0,29.0
2019-03-09,Blue,False,Middleweight,3,1.0,0.0,0.0,2.0,4.0,21.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,Orthodox,182.88,185.42,185.0,1.0,0.0,0.0,4.0,11.0,48.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,12.0,Orthodox,182.88,187.96,185.0,31.0,38.0
2019-03-09,Red,False,Welterweight,3,0.0,2.0,0.0,4.0,3.0,28.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,8.0,Orthodox,182.88,182.88,170.0,0.0,3.0,0.0,3.0,4.0,29.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,7.0,Orthodox,182.88,185.42,170.0,36.0,29.0
2019-03-09,Blue,False,Women's Bantamweight,3,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,167.64,172.72,135.0,1.0,0.0,0.0,2.0,4.0,24.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0,Orthodox,167.64,172.72,135.0,29.0,41.0
2019-03-09,Red,False,Featherweight,3,2.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Southpaw,185.42,187.96,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,177.8,182.88,145.0,29.0,25.0
2019-03-09,Red,False,Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,198.12,250.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,200.66,208.28,258.0,30.0,32.0
2019-03-09,Blue,False,Bantamweight,3,0.0,2.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Orthodox,172.72,177.8,135.0,0.0,1.0,0.0,4.0,5.0,28.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,Orthodox,175.26,172.72,135.0,29.0,27.0
2019-03-09,Red,False,Welterweight,3,0.0,1.0,0.0,1.0,3.0,16.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,Orthodox,180.34,182.88,170.0,0.0,1.0,0.0,2.0,3.0,18.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,Orthodox,180.34,182.88,170.0,32.0,28.0
2019-03-09,Red,False,Lightweight,3,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,182.88,185.42,155.0,2.0,0.0,0.0,1.0,5.0,19.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Southpaw,182.88,180.34,155.0,32.0,30.0
2019-03-02,Red,True,Light Heavyweight,5,0.0,3.0,0.0,3.0,3.0,22.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,7.0,Orthodox,193.04,193.04,205.0,0.0,1.0,0.0,13.0,2.0,58.0,12.0,0.0,0.0,7.0,5.0,5.0,0.0,17.0,Orthodox,193.04,213.36,205.0,30.0,31.0
2019-03-02,Blue,True,Welterweight,5,0.0,9.0,0.0,9.0,0.0,28.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,9.0,Switch,182.88,193.04,170.0,0.0,3.0,0.0,3.0,3.0,32.0,5.0,1.0,1.0,1.0,5.0,1.0,0.0,9.0,Orthodox,175.26,187.96,170.0,31.0,36.0
2019-03-02,Blue,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,185.42,170.0,1.0,0.0,0.0,5.0,6.0,57.0,5.0,0.0,3.0,4.0,6.0,0.0,0.0,13.0,Southpaw,180.34,187.96,170.0,34.0,36.0
2019-03-02,Blue,False,Women's Strawweight,3,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Switch,162.56,,115.0,2.0,0.0,0.0,3.0,3.0,26.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,Orthodox,154.94,152.4,115.0,29.0,29.0
